id,source_url,api_url,retrieved_at,name,type,record_sha256
02778b91-3b23-4247-8b1e-a2920d1907e3,https://it.ubc.ca/audience/admins-0,https://it.ubc.ca/jsonapi/taxonomy_term/audience/02778b91-3b23-4247-8b1e-a2920d1907e3,2026-09-10T23:21:54Z,Admins,taxonomy_term--audience,7809e6b4ceea0524eb299e2b68881c152ea57668a847f1920f7c89bd99726153
0b038a6e-3272-406c-a119-80b33162664c,https://it.ubc.ca/audience/service-providers-0,https://it.ubc.ca/jsonapi/taxonomy_term/audience/0b038a6e-3272-406c-a119-80b33162664c,2026-09-10T23:21:54Z,Service Providers,taxonomy_term--audience,9c36b87049288b4da1eaef6c423b9ef956f85607f9f95238f00ee1f817c3c084
289a4e15-e22a-4431-9a44-f8b48d313f61,https://it.ubc.ca/audience/faculty-0,https://it.ubc.ca/jsonapi/taxonomy_term/audience/289a4e15-e22a-4431-9a44-f8b48d313f61,2026-09-10T23:21:54Z,Faculty,taxonomy_term--audience,8a566126f7d357ad060f9e62d0f6c4d9bc5daad2812091528bef70c75e7d6749
74cf3ce5-2fdf-46e7-a4a3-ec8c3e7fbc2f,https://it.ubc.ca/audience/researchers-0,https://it.ubc.ca/jsonapi/taxonomy_term/audience/74cf3ce5-2fdf-46e7-a4a3-ec8c3e7fbc2f,2026-09-10T23:21:54Z,Researchers,taxonomy_term--audience,1e6bfe04b4ff76ee065568e0641ff4e9c610705f63a3c4de5a6b04487d52e937
7d7809b8-82b6-4c45-bb43-6961e63820ab,https://it.ubc.ca/audience/students-0,https://it.ubc.ca/jsonapi/taxonomy_term/audience/7d7809b8-82b6-4c45-bb43-6961e63820ab,2026-09-10T23:21:54Z,Students,taxonomy_term--audience,bec56c34f276f5f349ef19876b2e2e92fa913d7fa8fcd4a946c8475f7608619b
a7b96f8d-aafd-40d1-9a2d-d2d1323d17b1,https://it.ubc.ca/audience/staff-0,https://it.ubc.ca/jsonapi/taxonomy_term/audience/a7b96f8d-aafd-40d1-9a2d-d2d1323d17b1,2026-09-10T23:21:54Z,Staff,taxonomy_term--audience,ad7416c4aa5c8166698e8fd3b5c44884eb55ef3cc7e7c0c736f129d627a1c9cb
